ligand_id,isoform,complex_file,exact_signature_matches,status
3da315999d6b22b707bb2c12c988caa4fb17d45c073f99b2c151f6eedecb9714,JAK1,results/saved_complexes/3da31599_JAK1_493382_complex.pdb,2,duplicate_exact_matches_first_selected
3da315999d6b22b707bb2c12c988caa4fb17d45c073f99b2c151f6eedecb9714,JAK2,results/saved_complexes/3da31599_JAK2_604c3e_complex.pdb,2,duplicate_exact_matches_first_selected
3da4aa77256afc66953cb6027a909322bf77606b6b4b77556a928c7ddc6dd9be,JAK1,results/saved_complexes/3da4aa77_JAK1_6e0a6f_complex.pdb,3,duplicate_exact_matches_first_selected
3da4aa77256afc66953cb6027a909322bf77606b6b4b77556a928c7ddc6dd9be,JAK2,results/saved_complexes/3da4aa77_JAK2_08d33b_complex.pdb,3,duplicate_exact_matches_first_selected
3da4ce7fa0f53540cf74a0b9b003114f70bd8cec95484f4b5757b8c7e09dc74d,JAK1,results/saved_complexes/3da4ce7f_JAK1_378f71_complex.pdb,3,duplicate_exact_matches_first_selected
3da4ce7fa0f53540cf74a0b9b003114f70bd8cec95484f4b5757b8c7e09dc74d,JAK2,results/saved_complexes/3da4ce7f_JAK2_5d11c1_complex.pdb,3,duplicate_exact_matches_first_selected
3dab9a437356bcd84461ca14aad9ffa59c6ab0eda059bebd73a269b3db1c5feb,JAK1,results/saved_complexes/3dab9a43_JAK1_150caf_complex.pdb,2,duplicate_exact_matches_first_selected
3dab9a437356bcd84461ca14aad9ffa59c6ab0eda059bebd73a269b3db1c5feb,JAK2,results/saved_complexes/3dab9a43_JAK2_07d48e_complex.pdb,2,duplicate_exact_matches_first_selected
3dabd20bb83e8ca9da23ccd6d1628d25d458b8f1868778385080d48fdc9c4c0a,JAK1,,0,no_prefix_candidates
3dabd20bb83e8ca9da23ccd6d1628d25d458b8f1868778385080d48fdc9c4c0a,JAK2,,0,no_prefix_candidates
3db26e2aaa19581469409625851dbb07d69d4a98ef844546365d740b74ea9e2b,JAK1,results/saved_complexes/3db26e2a_JAK1_1ae03f_complex.pdb,2,duplicate_exact_matches_first_selected
3db26e2aaa19581469409625851dbb07d69d4a98ef844546365d740b74ea9e2b,JAK2,results/saved_complexes/3db26e2a_JAK2_319e1d_complex.pdb,2,duplicate_exact_matches_first_selected
3db2e6f90359bbd6ecfad4cc5a911fc4aff478d747103cc5f868300bedf2d2a4,JAK1,,0,no_prefix_candidates
3db2e6f90359bbd6ecfad4cc5a911fc4aff478d747103cc5f868300bedf2d2a4,JAK2,,0,no_prefix_candidates
3db3f6367abbad0e80399757ed56d715cd814219f54381ae86ab43681aa41ab6,JAK1,results/saved_complexes/3db3f636_JAK1_415ee8_complex.pdb,2,duplicate_exact_matches_first_selected
3db3f6367abbad0e80399757ed56d715cd814219f54381ae86ab43681aa41ab6,JAK2,results/saved_complexes/3db3f636_JAK2_826eda_complex.pdb,2,duplicate_exact_matches_first_selected
3dc95d614ffe37be9d806d48ee6feba371295e895ed2a5778111d91f174732e9,JAK1,results/saved_complexes/3dc95d61_JAK1_7a9e6b_complex.pdb,2,duplicate_exact_matches_first_selected
3dc95d614ffe37be9d806d48ee6feba371295e895ed2a5778111d91f174732e9,JAK2,results/saved_complexes/3dc95d61_JAK2_66f154_complex.pdb,2,duplicate_exact_matches_first_selected
3de9e954588304143cbfbc58d2398faa8b3dc029099a585410fb176ca4cafb45,JAK1,results/saved_complexes/3de9e954_JAK1_4d7821_complex.pdb,2,duplicate_exact_matches_first_selected
3de9e954588304143cbfbc58d2398faa8b3dc029099a585410fb176ca4cafb45,JAK2,results/saved_complexes/3de9e954_JAK2_3a66ee_complex.pdb,2,duplicate_exact_matches_first_selected
3dec278411009a45ad3b404ef4034aa550ac26897786930dddbeff1916cea194,JAK1,,0,no_prefix_candidates
3dec278411009a45ad3b404ef4034aa550ac26897786930dddbeff1916cea194,JAK2,,0,no_prefix_candidates
3dedd163ddabdb0d30b480e3d13f85d8d33af359bb7797e055f4b81567f53577,JAK1,results/saved_complexes/3dedd163_JAK1_520c97_complex.pdb,2,duplicate_exact_matches_first_selected
3dedd163ddabdb0d30b480e3d13f85d8d33af359bb7797e055f4b81567f53577,JAK2,results/saved_complexes/3dedd163_JAK2_311e5f_complex.pdb,2,duplicate_exact_matches_first_selected
3df0fc0cc7a6b5de508dd5f1680ba6c8398b11ce343d63e84fda573f3e9ceff8,JAK1,results/saved_complexes/3df0fc0c_JAK1_1a1ad3_complex.pdb,3,duplicate_exact_matches_first_selected
3df0fc0cc7a6b5de508dd5f1680ba6c8398b11ce343d63e84fda573f3e9ceff8,JAK2,results/saved_complexes/3df0fc0c_JAK2_073811_complex.pdb,3,duplicate_exact_matches_first_selected
3e0ee67f960cfa90c00944f7030abcfd3942849ab4a928c28fb69b139473ef98,JAK1,results/saved_complexes/3e0ee67f_JAK1_9c640b_complex.pdb,2,duplicate_exact_matches_first_selected
3e0ee67f960cfa90c00944f7030abcfd3942849ab4a928c28fb69b139473ef98,JAK2,results/saved_complexes/3e0ee67f_JAK2_467ae8_complex.pdb,2,duplicate_exact_matches_first_selected
3e24feea8953d7c173c8564442c5172c787d6e24f08eb12c7a780aa5204dca43,JAK1,,0,no_prefix_candidates
3e24feea8953d7c173c8564442c5172c787d6e24f08eb12c7a780aa5204dca43,JAK2,,0,no_prefix_candidates
3e2b124a886439d5e9ac652bf49e7ea1f17bad54136deb8b7757d7de27afd405,JAK1,,0,no_prefix_candidates
3e2b124a886439d5e9ac652bf49e7ea1f17bad54136deb8b7757d7de27afd405,JAK2,,0,no_prefix_candidates
3e2ca203b8b3729d1663547d5d9ea212000611fdff4fddf2d07a42f14c7c7abe,JAK1,results/saved_complexes/3e2ca203_JAK1_ea82b7_complex.pdb,2,duplicate_exact_matches_first_selected
3e2ca203b8b3729d1663547d5d9ea212000611fdff4fddf2d07a42f14c7c7abe,JAK2,results/saved_complexes/3e2ca203_JAK2_0157e5_complex.pdb,2,duplicate_exact_matches_first_selected
3e36fbf37cb438a200a5e242abac15e236995caba83b210406a7a07494c51773,JAK1,results/saved_complexes/3e36fbf3_JAK1_2ae651_complex.pdb,3,duplicate_exact_matches_first_selected
3e36fbf37cb438a200a5e242abac15e236995caba83b210406a7a07494c51773,JAK2,results/saved_complexes/3e36fbf3_JAK2_2c3cef_complex.pdb,3,duplicate_exact_matches_first_selected
3e392c5050bb49afc68e1b13d4dc3a971339d00264dbb960abe415245ee71fef,JAK1,results/saved_complexes/3e392c50_JAK1_076d71_complex.pdb,3,duplicate_exact_matches_first_selected
3e392c5050bb49afc68e1b13d4dc3a971339d00264dbb960abe415245ee71fef,JAK2,results/saved_complexes/3e392c50_JAK2_646985_complex.pdb,3,duplicate_exact_matches_first_selected
3e3c4625a560d75c34319c17b4999b38ac910ad7e14cebbe8c43ea4d394d8063,JAK1,results/saved_complexes/3e3c4625_JAK1_6e0c42_complex.pdb,3,duplicate_exact_matches_first_selected
3e3c4625a560d75c34319c17b4999b38ac910ad7e14cebbe8c43ea4d394d8063,JAK2,results/saved_complexes/3e3c4625_JAK2_6f8824_complex.pdb,3,duplicate_exact_matches_first_selected
3e3fb12bcc4615b4fd67e43a9b24c1b3723c5c05eca9bd2cebb20e8b5d5a43e8,JAK1,results/saved_complexes/3e3fb12b_JAK1_4f4586_complex.pdb,3,duplicate_exact_matches_first_selected
3e3fb12bcc4615b4fd67e43a9b24c1b3723c5c05eca9bd2cebb20e8b5d5a43e8,JAK2,results/saved_complexes/3e3fb12b_JAK2_9235e7_complex.pdb,3,duplicate_exact_matches_first_selected
3e47c7eb12dc0dcc102647db704ed2d113b570bed1a5119ccea8cb52b6617fb9,JAK1,,0,no_prefix_candidates
3e47c7eb12dc0dcc102647db704ed2d113b570bed1a5119ccea8cb52b6617fb9,JAK2,,0,no_prefix_candidates
3e4d0bc6f555b275ea53587299abc91ba5ff52360375ef3eb16696e1154dfea0,JAK1,results/saved_complexes/3e4d0bc6_JAK1_c76e23_complex.pdb,1,unique_exact_match
3e4d0bc6f555b275ea53587299abc91ba5ff52360375ef3eb16696e1154dfea0,JAK2,results/saved_complexes/3e4d0bc6_JAK2_f8944d_complex.pdb,1,unique_exact_match
3e4e23cc60d5e972f962a075d1d42452adafa96768128cf58cccbfe8e01ad665,JAK1,results/saved_complexes/3e4e23cc_JAK1_98ff04_complex.pdb,2,duplicate_exact_matches_first_selected
3e4e23cc60d5e972f962a075d1d42452adafa96768128cf58cccbfe8e01ad665,JAK2,results/saved_complexes/3e4e23cc_JAK2_416a1d_complex.pdb,2,duplicate_exact_matches_first_selected
3e4e63d03200b175511638f012c994308c86ff7ca50db32b107801b2c1a1334a,JAK1,,0,no_prefix_candidates
3e4e63d03200b175511638f012c994308c86ff7ca50db32b107801b2c1a1334a,JAK2,,0,no_prefix_candidates
3e59052b05167c7e68f020bfd2d0ba1688b31a3bd7248e140e8de04bc10cf244,JAK1,results/saved_complexes/3e59052b_JAK1_0f5c3a_complex.pdb,3,duplicate_exact_matches_first_selected
3e59052b05167c7e68f020bfd2d0ba1688b31a3bd7248e140e8de04bc10cf244,JAK2,results/saved_complexes/3e59052b_JAK2_265d96_complex.pdb,3,duplicate_exact_matches_first_selected
3e590b831adc7c5af1fa2315987699e6b7124a78f3bc3e659c99eb1f7eec01ad,JAK1,results/saved_complexes/3e590b83_JAK1_47d972_complex.pdb,3,duplicate_exact_matches_first_selected
3e590b831adc7c5af1fa2315987699e6b7124a78f3bc3e659c99eb1f7eec01ad,JAK2,results/saved_complexes/3e590b83_JAK2_470ceb_complex.pdb,3,duplicate_exact_matches_first_selected
3e59a2b5a4c3b808d01d4c3402eda01e7c2a41fd23e18a12d7d70b03cffee4b6,JAK1,,0,no_prefix_candidates
3e59a2b5a4c3b808d01d4c3402eda01e7c2a41fd23e18a12d7d70b03cffee4b6,JAK2,,0,no_prefix_candidates
3e5d954032470b9e883cad2141039d530571e0e2e84289192ec2740c1efc8189,JAK1,results/saved_complexes/3e5d9540_JAK1_14a0d7_complex.pdb,1,unique_exact_match
3e5d954032470b9e883cad2141039d530571e0e2e84289192ec2740c1efc8189,JAK2,results/saved_complexes/3e5d9540_JAK2_10d254_complex.pdb,1,unique_exact_match
3e5fd073b634337e915fe838fbeea355c056fe78102f5bdb3e2a77aa4392ca0b,JAK1,,0,no_prefix_candidates
3e5fd073b634337e915fe838fbeea355c056fe78102f5bdb3e2a77aa4392ca0b,JAK2,,0,no_prefix_candidates
3e63d6b54f10c3c8e19884b82a2ce34fc1f82dbd99068d5e05f8aaf650b69fcd,JAK1,results/saved_complexes/3e63d6b5_JAK1_03322f_complex.pdb,2,duplicate_exact_matches_first_selected
3e63d6b54f10c3c8e19884b82a2ce34fc1f82dbd99068d5e05f8aaf650b69fcd,JAK2,results/saved_complexes/3e63d6b5_JAK2_4d6a28_complex.pdb,2,duplicate_exact_matches_first_selected
3e65502456aeb6d11d6d32a6dee9f42851a451e492aa84c16001df9ac5602230,JAK1,results/saved_complexes/3e655024_JAK1_2aa117_complex.pdb,3,duplicate_exact_matches_first_selected
3e65502456aeb6d11d6d32a6dee9f42851a451e492aa84c16001df9ac5602230,JAK2,results/saved_complexes/3e655024_JAK2_08fbf2_complex.pdb,3,duplicate_exact_matches_first_selected
3e66f29a7f0984b40f60cebb9b5b0965a1693ad09abc704e3fc6061a0545f099,JAK1,results/saved_complexes/3e66f29a_JAK1_c8180c_complex.pdb,1,unique_exact_match
3e66f29a7f0984b40f60cebb9b5b0965a1693ad09abc704e3fc6061a0545f099,JAK2,results/saved_complexes/3e66f29a_JAK2_4ad8e3_complex.pdb,1,unique_exact_match
3e677787d5d563ce5edffcc1abc5ced1f5c66cc8cca59e07654ff055954b3e90,JAK1,results/saved_complexes/3e677787_JAK1_3cefd9_complex.pdb,2,duplicate_exact_matches_first_selected
3e677787d5d563ce5edffcc1abc5ced1f5c66cc8cca59e07654ff055954b3e90,JAK2,results/saved_complexes/3e677787_JAK2_4e509a_complex.pdb,2,duplicate_exact_matches_first_selected
3e68faffb161cdc62b0cfed0917a0126fd8e535122e868c7e0e3908092de1e22,JAK1,results/saved_complexes/3e68faff_JAK1_126497_complex.pdb,2,duplicate_exact_matches_first_selected
3e68faffb161cdc62b0cfed0917a0126fd8e535122e868c7e0e3908092de1e22,JAK2,results/saved_complexes/3e68faff_JAK2_3e9177_complex.pdb,2,duplicate_exact_matches_first_selected
3e6f5e57781ab90e5662ccd57911bf4cf62031c9377f13e632e53c9081564cf7,JAK1,results/saved_complexes/3e6f5e57_JAK1_9c007b_complex.pdb,2,duplicate_exact_matches_first_selected
3e6f5e57781ab90e5662ccd57911bf4cf62031c9377f13e632e53c9081564cf7,JAK2,results/saved_complexes/3e6f5e57_JAK2_537abb_complex.pdb,2,duplicate_exact_matches_first_selected
3e78d7ad531ab6aedfa4b24c746dfddb93400995771dfccc5c6e28a8b9fe6a75,JAK1,results/saved_complexes/3e78d7ad_JAK1_3905a2_complex.pdb,2,duplicate_exact_matches_first_selected
3e78d7ad531ab6aedfa4b24c746dfddb93400995771dfccc5c6e28a8b9fe6a75,JAK2,results/saved_complexes/3e78d7ad_JAK2_6670e2_complex.pdb,2,duplicate_exact_matches_first_selected
3e82ae8f8d138538b8656a27a5d27df3f8e5a3f386e3f024bafe5c8a4b32f975,JAK1,results/saved_complexes/3e82ae8f_JAK1_3c63b2_complex.pdb,3,duplicate_exact_matches_first_selected
3e82ae8f8d138538b8656a27a5d27df3f8e5a3f386e3f024bafe5c8a4b32f975,JAK2,results/saved_complexes/3e82ae8f_JAK2_3b8f8c_complex.pdb,3,duplicate_exact_matches_first_selected
3e8679964fe457c235ae199b764bb31ece2df630516ce8c08cadf4caac9fc573,JAK1,,0,no_prefix_candidates
3e8679964fe457c235ae199b764bb31ece2df630516ce8c08cadf4caac9fc573,JAK2,,0,no_prefix_candidates
3e8fe7c702858ed05d3c35f7e47ea56e5b20829eb2d0d9b56ec7455c129aa3b2,JAK1,results/saved_complexes/3e8fe7c7_JAK1_bf9646_complex.pdb,2,duplicate_exact_matches_first_selected
3e8fe7c702858ed05d3c35f7e47ea56e5b20829eb2d0d9b56ec7455c129aa3b2,JAK2,results/saved_complexes/3e8fe7c7_JAK2_3cd8ca_complex.pdb,2,duplicate_exact_matches_first_selected
3e99b9c34835571d67aea1b054dc21c503198b8357e2ed339a19bef23e2c8da8,JAK1,,0,no_prefix_candidates
3e99b9c34835571d67aea1b054dc21c503198b8357e2ed339a19bef23e2c8da8,JAK2,,0,no_prefix_candidates
3e9b59fe93878242f363b6931d01be1c0a0f37e334e3cf5307cf05760f97f186,JAK1,,0,no_prefix_candidates
3e9b59fe93878242f363b6931d01be1c0a0f37e334e3cf5307cf05760f97f186,JAK2,,0,no_prefix_candidates
3e9b71e573ef4c21ba51ed945c5c829d6d987138c9a0bc060b83d85e5a6815df,JAK1,results/saved_complexes/3e9b71e5_JAK1_1090d9_complex.pdb,2,duplicate_exact_matches_first_selected
3e9b71e573ef4c21ba51ed945c5c829d6d987138c9a0bc060b83d85e5a6815df,JAK2,results/saved_complexes/3e9b71e5_JAK2_7d7119_complex.pdb,2,duplicate_exact_matches_first_selected
3ea7c6af6f05e22b0d4e38e0d977e78d85e4f4d51bed88d38c9f3abf5952f3d0,JAK1,,0,no_prefix_candidates
3ea7c6af6f05e22b0d4e38e0d977e78d85e4f4d51bed88d38c9f3abf5952f3d0,JAK2,,0,no_prefix_candidates
3eb4a57afc1763feb24e6d2a049bd52d2d1f9055ba5219e9e7a7dfb070c61c75,JAK1,results/saved_complexes/3eb4a57a_JAK1_807eec_complex.pdb,3,duplicate_exact_matches_first_selected
3eb4a57afc1763feb24e6d2a049bd52d2d1f9055ba5219e9e7a7dfb070c61c75,JAK2,results/saved_complexes/3eb4a57a_JAK2_6f35ef_complex.pdb,3,duplicate_exact_matches_first_selected
3ebf5ab063b3d1007d200a81a6f0f7a68dcb0d44dcd6b0af5f213e68cc0d732f,JAK1,results/saved_complexes/3ebf5ab0_JAK1_5aa339_complex.pdb,2,duplicate_exact_matches_first_selected
3ebf5ab063b3d1007d200a81a6f0f7a68dcb0d44dcd6b0af5f213e68cc0d732f,JAK2,results/saved_complexes/3ebf5ab0_JAK2_21d236_complex.pdb,2,duplicate_exact_matches_first_selected
3ec9b1189fda49efc924153df643d2e3a3496cbc7d492a4921500e44100ef646,JAK1,,0,no_prefix_candidates
3ec9b1189fda49efc924153df643d2e3a3496cbc7d492a4921500e44100ef646,JAK2,,0,no_prefix_candidates
3ecf0619139e2420bfe53e97c97937c08175f0ab75aff7549e38cbbdeefc0e74,JAK1,,0,no_prefix_candidates
3ecf0619139e2420bfe53e97c97937c08175f0ab75aff7549e38cbbdeefc0e74,JAK2,,0,no_prefix_candidates
3ed4188525b2afee837dcf2685057ae1237aae504a74a4645af446a1d7b940c7,JAK1,results/saved_complexes/3ed41885_JAK1_a82b00_complex.pdb,2,duplicate_exact_matches_first_selected
3ed4188525b2afee837dcf2685057ae1237aae504a74a4645af446a1d7b940c7,JAK2,results/saved_complexes/3ed41885_JAK2_307bc8_complex.pdb,2,duplicate_exact_matches_first_selected
3ed795f3dd668e70972bccb8b8d0d6a133d57cad5560ec79ce4be729f50bd4fd,JAK1,results/saved_complexes/3ed795f3_JAK1_779ba7_complex.pdb,3,duplicate_exact_matches_first_selected
3ed795f3dd668e70972bccb8b8d0d6a133d57cad5560ec79ce4be729f50bd4fd,JAK2,results/saved_complexes/3ed795f3_JAK2_a343fd_complex.pdb,3,duplicate_exact_matches_first_selected
3edf72832370128b7c999834e0f2c6039217933eac3832b38107c0adfc84b5ad,JAK1,results/saved_complexes/3edf7283_JAK1_71304d_complex.pdb,3,duplicate_exact_matches_first_selected
3edf72832370128b7c999834e0f2c6039217933eac3832b38107c0adfc84b5ad,JAK2,results/saved_complexes/3edf7283_JAK2_16de68_complex.pdb,3,duplicate_exact_matches_first_selected
3ee3f16888e9b1cacb1ec5173c5986261c9c6be1a8d477d30ce78804d2588dd2,JAK1,results/saved_complexes/3ee3f168_JAK1_733758_complex.pdb,3,duplicate_exact_matches_first_selected
3ee3f16888e9b1cacb1ec5173c5986261c9c6be1a8d477d30ce78804d2588dd2,JAK2,results/saved_complexes/3ee3f168_JAK2_72dfb0_complex.pdb,3,duplicate_exact_matches_first_selected
3ef18740172f5a2704da7c6385bc85f408f0ffc2f40946dec0ffcac60d1e045b,JAK1,results/saved_complexes/3ef18740_JAK1_441fd9_complex.pdb,3,duplicate_exact_matches_first_selected
3ef18740172f5a2704da7c6385bc85f408f0ffc2f40946dec0ffcac60d1e045b,JAK2,results/saved_complexes/3ef18740_JAK2_183f9a_complex.pdb,3,duplicate_exact_matches_first_selected
3eff66f5c9e7129dcd1e42154daf7ee1fae597136b7a8d6a65beb961abc818e5,JAK1,results/saved_complexes/3eff66f5_JAK1_4c0d87_complex.pdb,3,duplicate_exact_matches_first_selected
3eff66f5c9e7129dcd1e42154daf7ee1fae597136b7a8d6a65beb961abc818e5,JAK2,results/saved_complexes/3eff66f5_JAK2_16c5d1_complex.pdb,3,duplicate_exact_matches_first_selected
3f16a5b6ec17f6f9a8cf1d34b602b6a51277b5ef32a55acbd3dfe7316d018a19,JAK1,,0,no_prefix_candidates
3f16a5b6ec17f6f9a8cf1d34b602b6a51277b5ef32a55acbd3dfe7316d018a19,JAK2,,0,no_prefix_candidates
3f18a1cede129cab83b9d14f206fa68d5e47555cda2a4e7144a850c129d566c0,JAK1,results/saved_complexes/3f18a1ce_JAK1_61848b_complex.pdb,2,duplicate_exact_matches_first_selected
3f18a1cede129cab83b9d14f206fa68d5e47555cda2a4e7144a850c129d566c0,JAK2,results/saved_complexes/3f18a1ce_JAK2_c0bd4b_complex.pdb,2,duplicate_exact_matches_first_selected
3f29367cd227239e605ca57684cb67a721e28177018606f24a17637419f98b85,JAK1,results/saved_complexes/3f29367c_JAK1_301cf8_complex.pdb,3,duplicate_exact_matches_first_selected
3f29367cd227239e605ca57684cb67a721e28177018606f24a17637419f98b85,JAK2,results/saved_complexes/3f29367c_JAK2_361307_complex.pdb,3,duplicate_exact_matches_first_selected
3f35c8064374c01ea3bcb1b8fc88cedc91968f0d5e0d3484b317502023e2e239,JAK1,results/saved_complexes/3f35c806_JAK1_6ea676_complex.pdb,2,duplicate_exact_matches_first_selected
3f35c8064374c01ea3bcb1b8fc88cedc91968f0d5e0d3484b317502023e2e239,JAK2,results/saved_complexes/3f35c806_JAK2_1388a0_complex.pdb,2,duplicate_exact_matches_first_selected
3f360bc33976e7fede2f0f742a6737260918e12448c5157c45520f584f332bd8,JAK1,results/saved_complexes/3f360bc3_JAK1_7119c3_complex.pdb,3,duplicate_exact_matches_first_selected
3f360bc33976e7fede2f0f742a6737260918e12448c5157c45520f584f332bd8,JAK2,results/saved_complexes/3f360bc3_JAK2_238650_complex.pdb,3,duplicate_exact_matches_first_selected
3f3af5cd44d4d4eb4264c47964952c92866b8e42a80f09c7e2fc02ad42e5bfdf,JAK1,results/saved_complexes/3f3af5cd_JAK1_289182_complex.pdb,2,duplicate_exact_matches_first_selected
3f3af5cd44d4d4eb4264c47964952c92866b8e42a80f09c7e2fc02ad42e5bfdf,JAK2,results/saved_complexes/3f3af5cd_JAK2_4966c7_complex.pdb,2,duplicate_exact_matches_first_selected
3f5baa9cb077652a4da1e92cb2b9cea6239785a65c516835a9a28b757b92d406,JAK1,results/saved_complexes/3f5baa9c_JAK1_343bf9_complex.pdb,2,duplicate_exact_matches_first_selected
3f5baa9cb077652a4da1e92cb2b9cea6239785a65c516835a9a28b757b92d406,JAK2,results/saved_complexes/3f5baa9c_JAK2_718e05_complex.pdb,2,duplicate_exact_matches_first_selected
3f5c875daefcab76fb74313d28f87917cfadc9ef890a141c67fbcf4093a570a9,JAK1,results/saved_complexes/3f5c875d_JAK1_5f8200_complex.pdb,2,duplicate_exact_matches_first_selected
3f5c875daefcab76fb74313d28f87917cfadc9ef890a141c67fbcf4093a570a9,JAK2,results/saved_complexes/3f5c875d_JAK2_02f82b_complex.pdb,2,duplicate_exact_matches_first_selected
3f5cf8435f367df4cbcf0a4b26b478e3387e4d2219b354713aed5b09fc2cdc68,JAK1,results/saved_complexes/3f5cf843_JAK1_7988be_complex.pdb,2,duplicate_exact_matches_first_selected
3f5cf8435f367df4cbcf0a4b26b478e3387e4d2219b354713aed5b09fc2cdc68,JAK2,results/saved_complexes/3f5cf843_JAK2_0b96a1_complex.pdb,2,duplicate_exact_matches_first_selected
3f5ed326f0f36802ee2d717cbb56603c564596d1c61e24233e56652fcca4b8fc,JAK1,results/saved_complexes/3f5ed326_JAK1_bf78bb_complex.pdb,3,duplicate_exact_matches_first_selected
3f5ed326f0f36802ee2d717cbb56603c564596d1c61e24233e56652fcca4b8fc,JAK2,results/saved_complexes/3f5ed326_JAK2_63e355_complex.pdb,3,duplicate_exact_matches_first_selected
3f606baeaa3e5d049eb342757cd0bdb2ce36c5ecc28d6d0faef7f59d3686e5ef,JAK1,,0,no_prefix_candidates
3f606baeaa3e5d049eb342757cd0bdb2ce36c5ecc28d6d0faef7f59d3686e5ef,JAK2,,0,no_prefix_candidates
3f615a7f17d92406d31ccaeda259a4d3c72741bcb5c37b9644211ae4bcef9e62,JAK1,results/saved_complexes/3f615a7f_JAK1_0b34e6_complex.pdb,2,duplicate_exact_matches_first_selected
3f615a7f17d92406d31ccaeda259a4d3c72741bcb5c37b9644211ae4bcef9e62,JAK2,results/saved_complexes/3f615a7f_JAK2_7c4ef8_complex.pdb,2,duplicate_exact_matches_first_selected
3f61d750ab94445a145af114ccc6bb78ffae14f50ad039574f588a2687791d18,JAK1,,0,no_prefix_candidates
3f61d750ab94445a145af114ccc6bb78ffae14f50ad039574f588a2687791d18,JAK2,,0,no_prefix_candidates
3f68e5e3195a4440e8833ae79b8db832e38c46962c7f14466a3c01bd19ba1070,JAK1,results/saved_complexes/3f68e5e3_JAK1_66c902_complex.pdb,3,duplicate_exact_matches_first_selected
3f68e5e3195a4440e8833ae79b8db832e38c46962c7f14466a3c01bd19ba1070,JAK2,results/saved_complexes/3f68e5e3_JAK2_423b25_complex.pdb,3,duplicate_exact_matches_first_selected
3f6a5069a6b7f43cabe230535dc908eee7d68639aa57f07849aae7b0f612bc95,JAK1,results/saved_complexes/3f6a5069_JAK1_6bd737_complex.pdb,2,duplicate_exact_matches_first_selected
3f6a5069a6b7f43cabe230535dc908eee7d68639aa57f07849aae7b0f612bc95,JAK2,results/saved_complexes/3f6a5069_JAK2_417f35_complex.pdb,2,duplicate_exact_matches_first_selected
3f6b65195510c4f8b431f3bcb2bbabe9dccd1d286a35002b932185d1adc5f530,JAK1,results/saved_complexes/3f6b6519_JAK1_6cda03_complex.pdb,2,duplicate_exact_matches_first_selected
3f6b65195510c4f8b431f3bcb2bbabe9dccd1d286a35002b932185d1adc5f530,JAK2,results/saved_complexes/3f6b6519_JAK2_9ea11c_complex.pdb,2,duplicate_exact_matches_first_selected
3f6f5c8a5a9f8ffb5b3e796960107e2dae467b0943c641e5f4d61df792fe7940,JAK1,results/saved_complexes/3f6f5c8a_JAK1_89de47_complex.pdb,1,unique_exact_match
3f6f5c8a5a9f8ffb5b3e796960107e2dae467b0943c641e5f4d61df792fe7940,JAK2,results/saved_complexes/3f6f5c8a_JAK2_a2f36c_complex.pdb,1,unique_exact_match
3f702dcd756c5e66e256dba1fa5dd0d37af7bffd8dd409ec10e32e03611227e1,JAK1,results/saved_complexes/3f702dcd_JAK1_3a2df1_complex.pdb,3,duplicate_exact_matches_first_selected
3f702dcd756c5e66e256dba1fa5dd0d37af7bffd8dd409ec10e32e03611227e1,JAK2,results/saved_complexes/3f702dcd_JAK2_3a9bf2_complex.pdb,3,duplicate_exact_matches_first_selected
3f9170c90be30ac0f62d5777d14edea60e270e8f792e0a5be3952ef467bd1bf7,JAK1,results/saved_complexes/3f9170c9_JAK1_25d103_complex.pdb,2,duplicate_exact_matches_first_selected
3f9170c90be30ac0f62d5777d14edea60e270e8f792e0a5be3952ef467bd1bf7,JAK2,results/saved_complexes/3f9170c9_JAK2_3e0509_complex.pdb,2,duplicate_exact_matches_first_selected
3f92d0c50eab095c2683fce0db12c39ab33faabf440b91c645118c61f77fee54,JAK1,,0,no_prefix_candidates
3f92d0c50eab095c2683fce0db12c39ab33faabf440b91c645118c61f77fee54,JAK2,,0,no_prefix_candidates
3f99c637ca32a0d7cb3bae8ec1842fdd70d171eddbdb7a4731d741f4b2658a86,JAK1,results/saved_complexes/3f99c637_JAK1_971332_complex.pdb,2,duplicate_exact_matches_first_selected
3f99c637ca32a0d7cb3bae8ec1842fdd70d171eddbdb7a4731d741f4b2658a86,JAK2,results/saved_complexes/3f99c637_JAK2_446917_complex.pdb,2,duplicate_exact_matches_first_selected
3f9c8774873de2857e3a80a46b75e6544d735c91ee0232c58f5be2a35bb2d7c6,JAK1,,0,no_prefix_candidates
3f9c8774873de2857e3a80a46b75e6544d735c91ee0232c58f5be2a35bb2d7c6,JAK2,,0,no_prefix_candidates
3fa68bc976241a9dd516186b73f6670a405d760d9e9b57c3b3ad27c33a65f759,JAK1,results/saved_complexes/3fa68bc9_JAK1_609e61_complex.pdb,3,duplicate_exact_matches_first_selected
3fa68bc976241a9dd516186b73f6670a405d760d9e9b57c3b3ad27c33a65f759,JAK2,results/saved_complexes/3fa68bc9_JAK2_2f2c83_complex.pdb,3,duplicate_exact_matches_first_selected
3fa715132adc6966a21fcfe3da0119c6bce9ed5b529ff9385e451a9e0c7149ba,JAK1,results/saved_complexes/3fa71513_JAK1_02ecaa_complex.pdb,3,duplicate_exact_matches_first_selected
3fa715132adc6966a21fcfe3da0119c6bce9ed5b529ff9385e451a9e0c7149ba,JAK2,results/saved_complexes/3fa71513_JAK2_80610f_complex.pdb,3,duplicate_exact_matches_first_selected
