Unnamed: 0,identifier,smiles,predicted_delta_pIC50,QSAR_rank
124138,CNP0386356.0,COC1=CC2=C(C=C1OC)C1=CC(N3C=CC4=CC=CC=C43)=NC(=O)N1CC2,1.1658989162049087,1
199133,CNP0501212.0,CC1=NC=CN1C1=CC(N2CCC3(CC2)OCCO3)=NC2=CC=NN12,1.1397976179264397,2
442760,CNP0582739.0,COC1=CC=C2C(=C1)NC1(CCN(S(=O)(=O)C3=CC=C4C=CC=CC4=C3)CC1)C1=CC=CN21,1.0135450031015723,3
204686,CNP0566160.0,O=S(=O)(C1=CC=C2C=CC=CC2=C1)N1CCC2(CC1)NC1=CC=CC=C1N1C=CC=C12,1.0131500857790643,4
443688,CNP0576024.0,CC1=CC=C2C(=C1)NC1(CCN(S(=O)(=O)C3=CC=C4C=CC=CC4=C3)CC1)C1=CC=CN21,1.0084708972913936,5
302493,CNP0056618.1,COC1=CC=C2C(=C1)C=CN2[C@@H]1C2=C(OC)C3=C(C=C2CCN1C)OCO3,0.8995637414390942,6
304822,CNP0056618.2,COC1=CC=C2C(=C1)C=CN2[C@H]1C2=C(OC)C3=C(C=C2CCN1C)OCO3,0.8995637414390942,7
479961,CNP0369655.1,COC1=C2OCOC2=CC2=C1[C@H](N1C=CC3=CC(Br)=CC=C31)N(C)CC2,0.8995637414390942,8
259839,CNP0369655.2,COC1=C2OCOC2=CC2=C1[C@@H](N1C=CC3=CC(Br)=CC=C31)N(C)CC2,0.8995637414390942,9
282465,CNP0581326.1,O=C1C[C@]23CC[C@]14CCCN1CC[C@@]2(C2=CC=CC=C2N3)[C@@H]14,0.8890750612976208,10
183167,CNP0074135.0,O=C1C2=C3C4=C5C(=CN=C15)C=CN4CCC3NCN2,0.8847343173481503,11
364689,CNP0207315.4,C[C@H]1CC(=O)[C@@]23CCCN4CCC[C@]2(C4)C(=O)C[C@H]3C1,0.8763519376443276,12
365743,CNP0207315.3,C[C@H]1CC(=O)[C@@]23CCCN4CCC[C@@]2(C4)C(=O)C[C@H]3C1,0.8763519376443276,13
77781,CNP0080654.2,C[C@H](C(=O)N1CCSCC1)[C@H]1CC[C@@]2(C)CC3=C(N=C(NC(=O)C4=CC=CN4C)S3)[C@@H](C)[C@@H]2[C@H]1O,0.8687007986789896,14
115678,CNP0080654.3,C[C@H](C(=O)N1CCSCC1)[C@@H]1CC[C@@]2(C)CC3=C(N=C(NC(=O)C4=CC=CN4C)S3)[C@@H](C)[C@@H]2[C@H]1O,0.8680943588487642,15
328163,CNP0286332.2,COC1=C2OCOC2=CC2=C1[C@@H](N1C=CC3=CC=CC=C31)N(C)CC2,0.8653117453674508,16
66551,CNP0286332.1,COC1=C2OCOC2=CC2=C1[C@H](N1C=CC3=CC=CC=C31)N(C)CC2,0.8653117453674508,17
107800,CNP0080654.1,C[C@H](C(=O)N1CCSCC1)[C@H]1CC[C@]2(C)CC3=C(N=C(NC(=O)C4=CC=CN4C)S3)[C@H](C)[C@@H]2[C@H]1O,0.857960707614744,18
6015,CNP0080654.4,C[C@H](C(=O)N1CCSCC1)[C@@H]1CC[C@]2(C)CC3=C(N=C(NC(=O)C4=CC=CN4C)S3)[C@H](C)[C@@H]2[C@H]1O,0.8573542677845188,19
242253,CNP0327416.0,CCCC1=CC(C2=NN(C)C=C2C2=CC=C3OCCCOC3=C2)=C(O)C=C1OC,0.8530135753352855,20
84406,CNP0139556.1,CN1CCN(C2=NC3=CC(C(F)(F)F)=CC=C3N3C=CC=C23)CC1.O=C(O)/C=C\C(=O)O,0.8409605583864708,21
365123,CNP0568059.0,O=C(C1=CC2=CC=CC=C2N1)N1CCC2(CC1)NC1=CC=CC=C1N1C=CC=C12,0.8390473194975056,22
97822,CNP0552555.0,CN1C=C(C2=CC=NC=C2)C(C2=CC=C(OCC3=CC=C4C=CC=CC4=N3)C=C2)=N1,0.8030402567832033,23
131549,CNP0107502.0,CN1C=C(C2CC(=O)OC3=CC(O)=C4C(=O)C(C5=CC=CC=C5)=COC4=C32)C=N1,0.7931050320322913,24
455911,CNP0168285.2,CN1N=C(C2=CC=CC=C2)C=C1[C@H]1CN2CC[C@H]1C[C@@H]2CN(CC1=CC=CO1)CC1=CC=CO1,0.7913567881602909,25
141215,CNP0016749.1,CN1C(=O)C2=CC=C(C3=CC=CN=C3)C=C2O[C@H]2CN(CC3=CN(C)N=C3)C[C@H]21,0.7877456630142476,26
180837,CNP0053895.1,C[C@H](C(=O)N1CCN(C)CC1)[C@H]1CC[C@@]2(C)CC3=C(N=C(NC(=O)C4=CC=CN4C)S3)[C@@H](C)[C@@H]2[C@H]1O,0.7862230934484813,27
127924,CNP0168285.1,CN1N=C(C2=CC=CC=C2)C=C1[C@H]1C[N@]2CC[C@H]1C[C@@H]2CN(CC1=CC=CO1)CC1=CC=CO1,0.7860329887276757,28
432110,CNP0053895.2,C[C@H](C(=O)N1CCN(C)CC1)[C@@H]1CC[C@@]2(C)CC3=C(N=C(NC(=O)C4=CC=CN4C)S3)[C@@H](C)[C@@H]2[C@H]1O,0.7856166536182561,29
198301,CNP0443465.1,COC1=CC=C(C2=NN(C)C([C@H]3C[N@]4CC[C@H]3C[C@@H]4CN(CC3=CC=CO3)CC3=CC=CO3)=C2)C=C1,0.7833972259240503,30
210534,CNP0138351.1,C[C@H]1C[C@H]2CC(=O)[C@]34CCCN5CC3C[C@H]2[C@@]54C1,0.7824507331729122,31
294537,CNP0572795.0,CC1=NC=CC(N2CC3(C2)OC(=O)N2CCN(C(=O)C4=CC=CN4C)CC23)=N1,0.7797569438249881,32
423564,CNP0016858.1,COC1=CC=CC(C2=CC=C3C(=O)N(C)[C@@H]4CN(CC5=CN(C)N=C5)C[C@@H]4OC3=C2)=C1,0.779565246735349,33
441654,CNP0163351.0,C1=CC2=C3N=C4C=CC=CC4=C3C=CN2CC1,0.7790570160909553,34
108232,CNP0138351.3,C[C@H]1C[C@H]2CC(=O)[C@]34CCCN5C[C@H]3C[C@H]2[C@@]54C1,0.7788605137464956,35
299207,CNP0570945.0,CC1=CC=C(N2N=C(C)C3=C2N=C(N(C)CC(=O)N2CCC4(CC2)OCCO4)S3)C=C1,0.7761972942535426,36
127918,CNP0138351.2,C[C@@H]1C[C@H]2CC(=O)[C@]34CCCN5CC3C[C@H]2[C@@]54C1,0.775921062478867,37
46287,CNP0053895.4,C[C@H](C(=O)N1CCN(C)CC1)[C@H]1CC[C@]2(C)CC3=C(N=C(NC(=O)C4=CC=CN4C)S3)[C@H](C)[C@@H]2[C@H]1O,0.775483002384236,38
286491,CNP0053895.3,C[C@H](C(=O)N1CCN(C)CC1)[C@@H]1CC[C@]2(C)CC3=C(N=C(NC(=O)C4=CC=CN4C)S3)[C@H](C)[C@@H]2[C@H]1O,0.7748765625540106,39
406014,CNP0092936.1,CN1C(=O)C2=CC=C(C3=CN(C)N=C3)C=C2O[C@H]2CN(S(=O)(=O)C3=CC=CC=C3)C[C@H]21,0.7738832906800187,40
111927,CNP0599116.0,CC1=CC=CC(N2N=C(C)C3=C2N=C(N(C)CC(=O)N2CCC4(CC2)OCCO4)S3)=C1,0.7704019391162078,41
214059,CNP0587206.0,CC1=NC=CC(N2CCC3(CC2)OC(=O)N2CCN(C(=O)C4=CC=CN4C)CC23)=N1,0.766747008094772,42
303029,CNP0569184.0,COC1=CC=C(N2CCC3=C(N4C=CC(N5CCNC5=O)=N4)C=C(C)N=C32)C(C)=C1,0.7627235419099213,43
219612,CNP0240816.1,COC1=CC=C(C2=NN(C)C([C@H]3CN4CC[C@H]3C[C@@H]4CN(CC3=CC=CC=N3)CC3=CC=CC=N3)=C2)C=C1OC,0.7598674407903839,44
177449,CNP0457972.1,CN1N=C(C2=CC=CC=C2)C=C1[C@H]1C[N@]2CC[C@H]1C[C@@H]2CN(CC1=CC=CC=N1)CC1=CC=CC=N1,0.7523517159164038,45
370601,CNP0016463.1,CN1C(=O)C2=CC=C(C3=CN(C)N=C3)C=C2O[C@H]2CNC[C@H]21,0.7425249439009296,46
30798,CNP0372119.0,CN1CCN2C=CC3=C2C1=NC(O)=N3,0.7396548970248297,47
472236,CNP0169619.1,CN1C(=O)C2=CC=C(C3=CN(C)N=C3)C=C2O[C@H]2CN(S(C)(=O)=O)C[C@H]21,0.7380451659592907,48
362711,CNP0016777.1,CN1C(=O)C2=CC=C(C3=CN(C)N=C3)C=C2O[C@H]2CN(C3COC3)C[C@H]21,0.7373314690057404,49
376189,CNP0016342.1,CN1C(=O)C2=CC=C(C3=CN(C)N=C3)C=C2O[C@H]2CN(C3CCOCC3)C[C@H]21,0.7348153104295794,50
7138,CNP0260601.2,COC1=CC=C(C2=COC3=C4C(=CC(OC)=C3C2=O)OC(=O)C[C@H]4C2=CN(C)N=C2)C=C1,0.7347431663140859,51
62583,CNP0260601.1,COC1=CC=C(C2=COC3=C4C(=CC(OC)=C3C2=O)OC(=O)C[C@@H]4C2=CN(C)N=C2)C=C1,0.7347431663140859,52
436205,CNP0507515.0,CC1=NN(C2=CC=CC=C2)C2=C1SC(N(C)CC(=O)N1CCC3(CC1)OCCO3)=N2,0.7347344386405499,53
231960,CNP0551608.0,CC1=NC=CC(N2CC3(C2)OC(=O)N2CCN(CC4=CC=CN4C)CC23)=N1,0.7345966763920903,54
128137,CNP0203749.1,CN1C(=O)C2=CC=C(C3=CN(C)N=C3)C=C2O[C@H]2CN(C(=O)COC3=CC=CC=C3)C[C@H]21,0.7327121738066249,55
387711,CNP0361038.1,COC1=CC=CC(CN2C[C@@H]3OC4=CC(C5=CN(C)N=C5)=CC=C4C(=O)N(C)[C@@H]3C2)=C1,0.7324454348779267,56
264130,CNP0016505.1,CN1C(=O)C2=CC=C(C3=CN(C)N=C3)C=C2O[C@H]2CN(C3CCCC3)C[C@H]21,0.7319508091748322,57
394230,CNP0336884.1,CN1C(=O)C2=CC=C(C3=CN(C)N=C3)C=C2O[C@H]2CN(C3CCC3)C[C@H]21,0.7319508091748322,58
132153,CNP0377927.1,COC1=CC=C(C2=COC3=C4C(=CC(O)=C3C2=O)OC(=O)C[C@@H]4C2=CN(C)N=C2)C=C1,0.7317655888566336,59
253851,CNP0377927.2,COC1=CC=C(C2=COC3=C4C(=CC(O)=C3C2=O)OC(=O)C[C@H]4C2=CN(C)N=C2)C=C1,0.7317655888566336,60
196425,CNP0156500.1,CN1C(=O)C2=CC=C(C3=CN(C)N=C3)C=C2O[C@H]2CN(CC3=CC=CC=C3)C[C@H]21,0.7301214701615396,61
106599,CNP0016391.1,CN1C(=O)C2=CC=C(C3=CN(C)N=C3)C=C2O[C@H]2CN(CC3=CC=CC=C3Cl)C[C@H]21,0.7301214701615396,62
82856,CNP0016414.1,CN1C(=O)C2=CC=C(C3=CN(C)N=C3)C=C2O[C@H]2CN(CCCC3=CC=CC=C3)C[C@H]21,0.7283488135811589,63
15134,CNP0419276.0,CN1C=C(C2CC(=O)OC3=CC(O)=C4C(=O)C(C5=CC=C(Cl)C=C5)=COC4=C32)C=N1,0.7275898170409821,64
68369,CNP0188148.0,CN1C=C(C2CC(=O)OC3=CC(O)=C4C(=O)C(C5=CC=C(O)C=C5)=COC4=C32)C=N1,0.726161264436337,65
106013,CNP0594300.1,CN1C=C(C2=CC=C3NC(=O)C[C@@H]4CCN(CC5=CC(C6=CC=CC=C6)=NO5)C[C@@H]4CCOC3=C2)C=N1,0.7244886206703763,66
155691,CNP0102942.0,CN1C=C(C2=CC=C3C=CC=CC3=N2)C=N1,0.7220287265299856,67
115977,CNP0016072.1,CN1C[C@@H]2OC3=CC(C4=CN(C)N=C4)=CC=C3C(=O)N(C)[C@@H]2C1,0.721609887244464,68
43691,CNP0016746.1,CN1C(=O)C2=CC=C(C3=CN(C)N=C3)C=C2O[C@H]2CN(C(=O)C3=CC=CC=C3)C[C@H]21,0.7184321587841649,69
216422,CNP0505503.0,CN1C=C(C2=NN3C(SC4=CC=C5N=CC=CC5=C4)=NN=C3C=C2)C=N1,0.7162418935920571,70
452036,CNP0564509.0,CC1=NC=CC(N2CCC3(CC2)OC(=O)N2CCN(CC4=CC=CN4C)CC23)=N1,0.7141831137669318,71
290757,CNP0295205.1,CN1C(=O)C2=CC=C(C3=CN(C)N=C3)C=C2O[C@H]2CN(CC3=CC=CC=C3O)C[C@H]21,0.7138386105200659,72
295712,CNP0016693.1,CC(=O)N1CCC(N2C[C@@H]3OC4=CC(C5=CN(C)N=C5)=CC=C4C(=O)N(C)[C@@H]3C2)CC1,0.7129526626172268,73
435639,CNP0373912.1,CN1C(=O)C2=CC=C(C3=CN(C)N=C3)C=C2O[C@H]2CN(CC3=CC=NC=C3Cl)C[C@H]21,0.7113359690619281,74
90720,CNP0057552.1,CN1C(=O)C2=CC=C(C3=CN(C)N=C3)C=C2O[C@H]2CN(C(=O)C3CCCCC3)C[C@H]21,0.7023159137287865,75
382308,CNP0016773.1,COCC(=O)N1C[C@@H]2OC3=CC(C4=CN(C)N=C4)=CC=C3C(=O)N(C)[C@@H]2C1,0.698762170679161,76
169624,CNP0167396.1,CN1C(=O)C2=CC=C(C3=CN(C)N=C3)C=C2O[C@H]2CN(C(=O)N3CCOCC3)C[C@H]21,0.6971869425630325,77
393563,CNP0197001.1,CC(=O)N1C[C@@H]2OC3=CC(C4=CN(C)N=C4)=CC=C3C(=O)N(C)[C@@H]2C1,0.6971869425630325,78
325744,CNP0016500.1,CN1C(=O)C2=CC=C(C3=CN(C)N=C3)C=C2O[C@H]2CN(CC3CCCC3)C[C@H]21,0.6967413761347788,79
37491,CNP0154979.1,CN1C(=O)C2=CC=C(C3=CN(C)N=C3)C=C2O[C@H]2CN(C(=O)CC(C)(C)C)C[C@H]21,0.6951233167376627,80
188176,CNP0540268.1,CN1C=C(S(=O)(=O)N2CCN3CC(=O)NC4=CC(C5=CC=CC=C5)=CC=C4OC[C@@H]3C2)C=N1,0.6946899077861142,81
433546,CNP0016272.1,CCC(CC)C(=O)N1C[C@@H]2OC3=CC(C4=CN(C)N=C4)=CC=C3C(=O)N(C)[C@@H]2C1,0.6943831993553974,82
55384,CNP0117521.1,CN1C(=O)C2=CC=C(C3=CN(C)N=C3)C=C2O[C@H]2CN(C(=O)C3CC3)C[C@H]21,0.6918254482714802,83
404383,CNP0550377.1,COC1=CC=CC(C2=CC=C3OC[C@H]4CN(S(=O)(=O)C5=CN(C)N=C5)CCN4CC(=O)NC3=C2)=C1,0.6907804677526832,84
366668,CNP0127238.1,CC1=NOC(C)=C1CN1C[C@@H]2OC3=CC(C4=CN(C)N=C4)=CC=C3C(=O)N(C)[C@@H]2C1,0.6906578075730141,85
227988,CNP0054851.0,CC1=C(C(=O)C2=CC=CC=C2)OC2=CC=C(NC(=O)C3=CC=CN=C3)C=C12,0.6889274641546059,86
167777,CNP0016962.1,CN1C(=O)C2=CC=C(C3=CN(C)N=C3)C=C2O[C@H]2CN(CC3CC3)C[C@H]21,0.6876788787745626,87
207555,CNP0066964.0,CC1=CC=C(C(=O)C2=C(C)C3=CC(NC(=O)C4=CC=CN=C4)=CC=C3O2)C=C1,0.6873831637368336,88
467063,CNP0016449.1,CCCN1C[C@@H]2OC3=CC(C4=CN(C)N=C4)=CC=C3C(=O)N(C)[C@@H]2C1,0.6860592270508511,89
110554,CNP0048459.1,CC(C)CCN1C[C@@H]2OC3=CC(C4=CN(C)N=C4)=CC=C3C(=O)N(C)[C@@H]2C1,0.6807833334880956,90
330278,CNP0028131.0,CC1=CC=CC=C1C1=CC(=O)C2=CC(NC(=O)C3=CC=CN=C3)=CC=C2O1,0.6798888325061498,91
204479,CNP0553746.0,CC1=CC=C(C2=CN3C=CC(C)=CC3=[NH+]2)C=C1,0.6753281217306099,92
277890,CNP0016974.1,CN1C(=O)C2=CC=C(C3=CN(C)N=C3)C=C2O[C@H]2CN(CC3=CC=C4OCOC4=C3)C[C@H]21,0.6735502466945914,93
316962,CNP0217264.0,CN1C(=O)C(C2=C(C3=CC=C4OCCC4=C3)NC(=O)N2)C(=O)N(C)C1=O,0.6724280947764686,94
62162,CNP0216667.0,COC1=CC=C(C(=O)C2=C(C)C3=CC(NC(=O)C4=CC=CN=C4)=CC=C3O2)C=C1OC,0.670282122507507,95
10689,CNP0590988.0,NC(=O)C1=CC=C(C2=NC(C3=CC=CC=N3)=C(C3=CC=C4OCOC4=C3)N2)C=C1,0.6696171906618968,96
456182,CNP0603845.1,CN1C=C(C2=C3N=C([C@@H]4CCCNC4)C(Br)=C(N)N3N=C2)C=N1,0.6606613619110452,97
207971,CNP0300548.0,CN1C(=O)C(C2=C(C3=CC=C4OCOC4=C3)NC(=O)N2)C(=O)N(C)C1=O,0.6602561824354329,98
200406,CNP0016845.1,CN1C(=O)C2=CC=C(C3=CN(C)N=C3)C=C2O[C@H]2CN(CC3=CC=CS3)C[C@H]21,0.6568923965930686,99
45953,CNP0287129.0,COC1=CC=CC=C1C1=CC(=O)C2=CC(NC(=O)C3=CC=CN=C3)=CC=C2O1,0.6560252082307373,100
353200,CNP0089686.0,CN1C=CC2=CC3=C(C=C21)CCN3C(=O)NC1=CC=CN=C1,0.6545004083671615,101
274308,CNP0452383.1,C[C@@H]1CC(=O)[C@]23CC[C@@H]4N5CC[C@@H](O5)[C@@]42[C@H](O)[C@H](O)[C@@H]3C1,0.6529063380411634,102
452024,CNP0548259.1,CN1C=C(C2=CC=C3OC[C@@H]4CN(S(=O)(=O)C5=CC=CN=C5)CCN4CC(=O)NC3=C2)C=N1,0.6489396537618835,103
459440,CNP0351909.0,CCOC(=O)C1=C(C)C2=CC(NC(=O)C3=CC=CN=C3)=CC=C2O1,0.6472098969598552,104
416897,CNP0545136.0,C1=CN2C=C(C3=CC4=NNC=C4C=C3)NC(=NC3=CC=C(N4CCOCC4)C=C3)C2=N1,0.6456601951076277,105
254916,CNP0271175.0,COC1=CC2=C(C=C1OC)CN(C(=O)C1=CC=C3C=CN(C)C3=C1)CC2,0.643283895081371,106
479245,CNP0384763.0,C=C1C=CN2N=C(O)N=C12,0.6395992381545179,107
158318,CNP0012504.1,CC1=NC(C2=CC=CC=C2)=CC([C@H]2C[N@]3CC[C@H]2C[C@@H]3CN(CC2=CC=CO2)CC2=CC=CO2)=N1,0.6377868957141302,108
234856,CNP0485121.1,CN1C=C(C2=CC=C3NC(=O)C[C@@H]4CCN(S(=O)(=O)C5=CC=CC=C5)C[C@@H]4CCOC3=C2)C=N1,0.6350093489692354,109
212840,CNP0402345.0,COC1=CC2=C(C3=C1C(=O)C=C(C1=CC=CC=C1)O3)C(C1=CN(C)N=C1)CC(=O)O2,0.6348440774140045,110
458220,CNP0171580.0,COC1=CC2=C(C=C1OC)CN(C(=O)C1=CC=C3C(=C1)C=CN3C)CC2,0.6324687959977088,111
66270,CNP0408726.1,CC(C)CC1=C(C(=O)NC[C@@H]2CCCN3CCCC[C@H]23)N=C(N2C=CC=C2)S1,0.6320944497285093,112
500211,CNP0012504.2,CC1=NC(C2=CC=CC=C2)=CC([C@H]2CN3CC[C@H]2C[C@@H]3CN(CC2=CC=CO2)CC2=CC=CO2)=N1,0.6308727589153861,113
285923,CNP0200731.0,CN1C=C(C2CC(=O)OC3=C(O)C(O)=C4C(=O)C=C(C5=CC=CC=C5)OC4=C32)C=N1,0.6287029344987025,114
344569,CNP0530437.1,COC1=NC=CC=C1CN1CC[C@H]2CC(=O)NC3=CC=C(C4=CN(C)N=C4)C=C3OCC[C@H]2C1,0.6286240291286735,115
78339,CNP0398850.0,CN1C=CC2=CC=C(C(=O)N3CCC4=C(C3)C3=CC=CC(Br)=C3N4)C=C21,0.6282433343316786,116
230369,CNP0553366.1,CC1=NOC(C)=C1C1=CC=C2OC[C@H]3CN(S(=O)(=O)C4=CN(C)N=C4)CCN3CC(=O)NC2=C1,0.627997764322378,117
19053,CNP0560451.0,COC1=CC(NC2=NC=C3C=CN(C4=CC=CC=N4)C3=N2)=CC(OC)=C1OC,0.6246120825142318,118
297259,CNP0285286.0,CN1C=C(C2CC(=O)OC3=CC(O)=C4C(=O)C=C(C5=CC=CC=C5)OC4=C32)C=N1,0.623641205975037,119
359948,CNP0487182.1,CN1C=C(C2=CC=C3OC[C@@H]4CN(S(=O)(=O)C5=CC=CC=C5)CCN4CC(=O)NC3=C2)C=N1,0.6214463666890929,120
104867,CNP0491996.0,ON1CCCC2C1C1CCC2N2C=CC3=C4C=CC=CC4=NC3=C12,0.6184856712547737,121
23459,CNP0235164.1,COC1=CC=CC(C2=CNC([C@@H]3COCCN3CC3=NC4=CC=CC=C4N3C)=N2)=C1,0.6183235724733303,122
46276,CNP0351455.0,CN1C=CC2=CC(C(=O)N3CCC4=C(C3)C3=CC=CC(Br)=C3N4)=CC=C21,0.6174282352480165,123
467681,CNP0544820.1,CN1C=C(C2=CC=C3OC[C@@H]4CN(S(=O)(=O)C5=CC=CC(Cl)=C5)CCN4CC(=O)NC3=C2)C=N1,0.6160398634524299,124
218861,CNP0103462.0,COC1=CC2=C(C=C1OC)C(C)N(CC1=CC(=O)N3C=CC=C(C)C3=N1)CC2,0.6140995996736606,125
334098,CNP0049658.1,CN1C=C(CN2CCOC[C@H]2C2=NC(C3=CC=CN=C3)=CN2)C2=CC=CC=C21,0.6130564225399094,126
323016,CNP0010554.1,CN1C(CN2CCOC[C@H]2C2=NC(C3=CC=CC(Cl)=C3)=CN2)=NC2=CC=CC=C21,0.6118688792092614,127
401797,CNP0011130.1,COC1=CC=C(C2=CC(C[C@H]3CNCC[C@H]3CC(=O)N3CCC(N4C(=O)NC5=CC=CC=C54)CC3)=NO2)C=C1,0.6118657833073147,128
46849,CNP0286972.1,CN1C(CN2CCOC[C@H]2C2=NC(C3=CC=CN=C3)=CN2)=NC2=CC=CC=C21,0.6113006854086271,129
162619,CNP0401737.0,COC1=CC=C2NC3=C(CN(C(=O)C4=C(C)N=C(N5C=CC=C5)S4)CC3)C2=C1,0.6089211684908398,130
107196,CNP0543812.1,CN1C=C(C2=CC=C3NC(=O)C[C@@H]4CCN(CCCC5=CC=CC=C5)C[C@@H]4CCOC3=C2)C=N1,0.6084302679000384,131
191630,CNP0529448.1,CN1C=C(C2=CC=C3NC(=O)C[C@@H]4CCN(CC5=CC=CC=C5Cl)C[C@@H]4CCOC3=C2)C=N1,0.6081970260149717,132
101789,CNP0592428.1,COC1=CC=CC=C1CN1CC[C@H]2CC(=O)NC3=CC=C(C4=CN(C)N=C4)C=C3OCC[C@H]2C1,0.6081671483765735,133
345733,CNP0341776.1,CN1CCN(C(=O)C[C@@H]2CCNC[C@@H]2CC2=NOC(C3=CC=CC=C3)=C2)CC1,0.6079318888600429,134
394859,CNP0571158.1,CN1C=C(S(=O)(=O)N2CCN3CC(=O)NC4=CC(C5=NC=NN5C)=CC=C4OC[C@H]3C2)C=N1,0.6064429301572115,135
196534,CNP0550816.1,CN1C=C(C2=CC=C3NC(=O)C[C@@H]4CCN(CC5=CC=CC=N5)C[C@@H]4CCOC3=C2)C=N1,0.604500630100759,136
211161,CNP0522752.1,CC1=C(S(=O)(=O)N2CCN3CC(=O)NC4=CC(C5=CN(C)N=C5)=CC=C4OC[C@@H]3C2)C=NO1,0.6043709957315275,137
116700,CNP0492499.0,C=CC(=O)NC1=CC=CC(OC2=NC(NC3=CC=C(N4CCN(C)CC4)C=C3)=NC3=C2SC=C3)=C1,0.6011802206339614,138
18457,CNP0279971.0,CC1=C(C(=O)N2CCC3=C(C2)C2=CC=CC=C2N3)SC(N2C=CC=C2)=N1,0.598138703110812,139
86796,CNP0219846.1,COC1=CC=CC(C2=CNC([C@@H]3COCCN3CC3=CN(C)C4=CC=CC=C34)=N2)=C1,0.5980854914809803,140
200588,CNP0515501.1,CN1C=C(C2=CC=C3OC[C@@H]4CNCCN4CC(=O)NC3=C2)C=N1,0.5980453687477635,141
450681,CNP0541197.1,CN1C=C(C2=CC=C3OC[C@@H]4CN(C(=O)C5=CC=CN=C5)CCN4CC(=O)NC3=C2)C=N1,0.5971868515288857,142
182386,CNP0518762.0,COCCN1C=C(C2=NC(C3=CC=CC(OC)=C3)=C(C3=C(O)C(=O)C=C(C)O3)N2)C2=CC(OC)=CC=C21,0.5967516584987496,143
12813,CNP0570803.1,CC1=NOC(C)=C1S(=O)(=O)N1CCN2CC(=O)NC3=CC(C4=CN(C)N=C4)=CC=C3OC[C@@H]2C1,0.5945838768062393,144
84137,CNP0582413.1,CN1C=C(C2=CC=C3OC[C@@H]4CN(C(=O)COC5=CC=CC=C5)CCN4CC(=O)NC3=C2)C=N1,0.5939435660744585,145
243589,CNP0103666.1,CN1CCCC[C@H]1C1=CC=C(C2=CC=CN=C2)N=C1,0.5936115714913255,146
129838,CNP0125823.1,CN1C(CN2CCOC[C@H]2C2=NC(C3=CC=C(S(C)(=O)=O)C=C3)=CN2)=NC2=CC=CC=C21,0.593157955924382,147
430994,CNP0514319.1,CN1C=C(C2=CC=C3OC[C@@H]4CN(S(=O)(=O)C5=CN(C)N=C5)CCN4CC(=O)NC3=C2)C=N1,0.5915778432751317,148
10808,CNP0542541.0,COCCN1C=C(C2=NC(C3=CC=CC=C3)=C(C3=C(O)C(=O)C=C(C)O3)N2)C2=CC(OC)=CC=C21,0.5912682714575833,149
366581,CNP0060932.1,CN1C(CN2CCOC[C@H]2C2=NC(C3=CC=CC=C3)=CN2)=NC2=CC=CC=C21,0.5902804158792135,150
22426,CNP0575910.1,CN1C=C(C2=CC=C3OC[C@@H]4CN(S(C)(=O)=O)CCN4CC(=O)NC3=C2)C=N1,0.5899393408350756,151
156144,CNP0529300.1,CN1C=C(C2=CC=C3NC(=O)C[C@@H]4CCN(S(C)(=O)=O)C[C@@H]4CCOC3=C2)C=N1,0.5887535313971237,152
294136,CNP0513734.1,CC1=NN(C)C(C)=C1S(=O)(=O)N1CCN2CC(=O)NC3=CC(C4=CN(C)N=C4)=CC=C3OC[C@@H]2C1,0.5886007307474491,153
30183,CNP0511920.1,CC1=CC=CC(C(=O)N2CCN3CC(=O)NC4=CC(C5=CN(C)N=C5)=CC=C4OC[C@@H]3C2)=C1,0.5876603622402119,154
122794,CNP0446977.1,CCC(CC)C1=CC([C@H]2C[N@]3CC[C@H]2C[C@@H]3CN(CC2CC2)CC2CC2)=NC(C2=CC=NC=C2)=N1,0.5863701297197248,155
478845,CNP0483659.1,CN1C=C(C2=CC=C3NC(=O)C[C@@H]4CCN(C5CCOCC5)C[C@@H]4CCOC3=C2)C=N1,0.5855702430773758,156
125898,CNP0003910.1,COC1=CC=C(C2=CNC([C@@H]3COCCN3CC3=NC4=CC=CC=C4N3C)=N2)C=C1,0.5855088620595519,157
388044,CNP0494119.0,COC1=CC=CC(C2=C(C3=C(O)C(=O)C=C(C)O3)NC(C3=CC4=CC=C(OC)C=C4N(C)C3=O)=N2)=C1,0.5852541565335396,158
344066,CNP0512304.1,CN1C=C(C2=CC=C3NC(=O)C[C@@H]4CCN(C(=O)COC5=CC=CC=C5)C[C@@H]4CCOC3=C2)C=N1,0.585208649968384,159
278261,CNP0032498.0,CC1=CC=CC=C1C1=CC(=O)C2=CC(NC(=O)C3CCCCC3)=CC=C2O1,0.5832979594387964,160
350360,CNP0011091.1,O=C(C[C@@H]1CCNC[C@@H]1CC1=NOC(C2=CC=CC=C2)=C1)N1CCC(N2C(=O)NC3=CC=CC=C32)CC1,0.5826839075192879,161
17648,CNP0481707.1,CN1C=C(C2=CC=C3OC[C@@H]4CN(C(=O)C5=CC=CC(Cl)=C5)CCN4CC(=O)NC3=C2)C=N1,0.5826801746614643,162
498447,CNP0401170.0,COC1=CC2=C(C=C1OC)CN(C(=O)C1=CC=C3C=CN(C(C)C)C3=C1)CC2,0.5826036377769114,163
